0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	1	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	2	0	0	0	0
0	0	0	0	11	0	0	0	0	0	16	16	0	0	0	0	0	0	0	16	11	0	0	0	0
0	0	0	0	11	0	0	0	16	0	0	16	16	16	16	16	16	0	16	16	11	0	0	0	0
0	0	0	0	11	16	16	0	0	0	0	16	16	0	0	0	16	0	0	16	11	0	0	0	0
0	0	0	0	11	0	0	0	16	0	16	16	0	0	0	0	0	0	0	0	11	0	0	0	0
0	0	0	0	11	16	0	0	16	0	16	0	0	16	16	0	16	16	0	0	11	0	0	0	0
0	0	0	0	11	16	0	0	16	0	16	16	0	16	16	0	16	16	0	16	11	0	0	0	0
0	0	0	0	11	16	0	0	16	0	16	0	0	0	0	0	0	0	0	16	11	0	0	0	0
0	0	0	0	11	16	0	0	0	0	16	16	0	16	0	16	16	0	0	16	11	0	0	0	0
0	0	0	0	11	16	0	16	0	0	0	0	0	16	16	16	16	0	0	16	11	0	0	0	0
0	0	0	0	11	16	0	16	16	0	16	16	0	16	0	0	16	0	0	16	11	0	0	0	0
0	0	0	0	11	0	0	16	0	0	0	16	0	0	0	0	16	0	0	0	11	0	0	0	0
0	0	0	0	11	0	16	16	0	0	0	16	16	16	16	0	0	16	0	0	11	0	0	0	0
0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	11	0	0	0	0
0	0	0	0	4	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	3	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
15	12
3	
9	14
14	12
15	10
5	9
12	14
17	16
Map by:早现的晚星隐去了(SixA)
